Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,geographic US location
18.0,University of Southern California/Los Angeles General Medical Center (USC/LA General),"Los Angeles, CA",Psychiatry,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
28.0,Beth Israel Deaconess Medical Center,"Boston, MA",Psychiatry,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
33.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Psychiatry,Columbia_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
42.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
42.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
27.0,University of North Carolina Hospitals,"Chapel Hill, NC",Radiation Oncology,Columbia_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
35.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Radiation Oncology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
35.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Radiation Oncology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
13.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Thoracic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
25.0,University of Pennsylvania Health System,"Philadelphia, PA",Thoracic Surgery,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
4.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Anesthesiology,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
5.0,Duke University Hospital,"Durham, NC",Anesthesiology,UVA_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
5.0,Duke University Hospital,"Durham, NC",Anesthesiology,UVA_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
6.0,Johns Hopkins University,"Baltimore, MD",Anesthesiology,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
12.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Anesthesiology,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
12.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Anesthesiology,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
15.0,NYU Grossman School of Medicine,"New York, NY",Anesthesiology,UVA_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
18.0,University of Washington,"Seattle, WA",Anesthesiology,UVA_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
19.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Anesthesiology,UVA_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Anesthesiology,UVA_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
21.0,University of California (San Diego) Medical Center,"San Diego, CA",Anesthesiology,UVA_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
30.0,University of Chicago,"Chicago, IL",Anesthesiology,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
31.0,University of Virginia Medical Center,"Charlottesville, VA",Anesthesiology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
31.0,University of Virginia Medical Center,"Charlottesville, VA",Anesthesiology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
35.0,University of Miami/Jackson Health System,"Miami, FL",Anesthesiology,UVA_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
35.0,University of Miami/Jackson Health System,"Miami, FL",Anesthesiology,UVA_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
42.0,University of Colorado,"Aurora, CO",Anesthesiology,UVA_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,Mountain West
55.0,Loma Linda University Health Education Consortium,"Loma Linda, CA",Anesthesiology,UVA_match_list.csv,Loma Linda,CA,34.045,-117.2498,25021.0,1105.6,Pacific West
61.0,University of California (Irvine),"Orange, CA",Anesthesiology,UVA_match_list.csv,Orange,CA,33.8038,-117.8218,138723.0,2086.8,Pacific West
62.0,University of Maryland,"Baltimore, MD",Anesthesiology,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
62.0,University of Maryland,"Baltimore, MD",Anesthesiology,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Child Neurology,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
17.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Child Neurology,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
17.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Dermatology,UVA_match_list.csv,Saint Louis,MO,,,,,West North Central
46.0,Temple University Hospital,"Philadelphia, PA",Dermatology,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
56.0,UPMC Medical Education,"Pittsburgh, PA",Dermatology,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
59.0,George Washington University School of Medicine,"Washington, DC",Dermatology,UVA_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Diagnostic Radiology,UVA_match_list.csv,Saint Louis,MO,,,,,West North Central
17.0,University of California (San Diego) Medical Center,"San Diego, CA",Diagnostic Radiology,UVA_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
19.0,University of Virginia Medical Center,"Charlottesville, VA",Diagnostic Radiology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
41.0,UPMC Medical Education,"Pittsburgh, PA",Diagnostic Radiology,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
49.0,Boston University Medical Center,"Boston, MA",Diagnostic Radiology,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
166.0,Eastern Virginia Medical School,"Norfolk, VA",Diagnostic Radiology,UVA_match_list.csv,Norfolk,VA,36.8945,-76.259,235037.0,1703.4,South Atlantic
29.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Emergency Medicine,UVA_match_list.csv,Winston Salem,NC,,,,,South Atlantic
41.0,Beth Israel Deaconess Medical Center/Harvard Medical School,"Boston, MA",Emergency Medicine,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
53.0,Zucker School of Medicine at Hofstra/Northwell,"Manhasset, NY",Emergency Medicine,UVA_match_list.csv,Manhasset,NY,40.7884,-73.6943,7730.0,1251.4,Middle Atlantic
6.0,Lancaster General Hospital,"Lancaster, PA",Family Medicine,UVA_match_list.csv,Lancaster,PA,40.042,-76.3012,408023.0,3081.6,Middle Atlantic
22.0,UPMC Medical Education/St Margaret Hospital,"Pittsburgh, PA",Family Medicine,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
23.0,Sidney Kimmel Medical College at Thomas Jefferson University/TJUH,"Philadelphia, PA",Family Medicine,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
41.0,University of Virginia Medical Center,"Charlottesville, VA",Family Medicine,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
68.0,Virginia Commonwealth University-Bon Secours (St Francis),"Midlothian, VA",Family Medicine,UVA_match_list.csv,Midlothian,VA,37.4856,-77.6522,18702.0,842.8,South Atlantic
75.0,University of South Florida Morsani (Morton Plant Mease Health Care),"Clearwater, FL",Family Medicine,UVA_match_list.csv,Clearwater,FL,27.979,-82.7623,117075.0,1727.0,South Atlantic
153.0,Institute for Family Health (Mid-Hudson),"Kingston, NY",Family Medicine,UVA_match_list.csv,Kingston,NY,41.9295,-73.9968,23942.0,1235.4,Middle Atlantic
159.0,Medical University of South Carolina College of Medicine,"Charleston, SC",Family Medicine,UVA_match_list.csv,Charleston,SC,32.8168,-79.9687,726389.0,510.1,South Atlantic
7.0,University of Pennsylvania Health System,"Philadelphia, PA",General Surgery,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
30.0,Yale-New Haven Medical Center,"New Haven, CT",General Surgery,UVA_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
38.0,University of Virginia Medical Center,"Charlottesville, VA",General Surgery,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
38.0,University of Virginia Medical Center,"Charlottesville, VA",General Surgery,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
38.0,University of Virginia Medical Center,"Charlottesville, VA",General Surgery,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
38.0,University of Virginia Medical Center,"Charlottesville, VA",General Surgery,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
69.0,Rush University Medical Center,"Chicago, IL",General Surgery,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
71.0,Case Western Reserve University/University Hospitals Cleveland Medical Center,"Cleveland, OH",General Surgery,UVA_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
85.0,Inova Fairfax Medical Campus/Inova Fairfax Hospital for Children,"Falls Church, VA",General Surgery,UVA_match_list.csv,Falls Church,VA,38.8847,-77.1751,14593.0,2753.3,South Atlantic
85.0,Inova Fairfax Medical Campus/Inova Fairfax Hospital for Children,"Falls Church, VA",General Surgery,UVA_match_list.csv,Falls Church,VA,38.8847,-77.1751,14593.0,2753.3,South Atlantic
145.0,Zucker School of Medicine at Hofstra/Northwell at South Shore University Hospital,"Bay Shore, NY",General Surgery,UVA_match_list.csv,Bay Shore,NY,40.7288,-73.2495,31275.0,2126.6,Middle Atlantic
2.0,Johns Hopkins University,"Baltimore, MD",Internal Medicine,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
5.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Internal Medicine,UVA_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
6.0,Duke University Hospital,"Durham, NC",Internal Medicine,UVA_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
13.0,University of Washington,"Seattle, WA",Internal Medicine,UVA_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
15.0,Vanderbilt University Medical Center,"Nashville, TN",Internal Medicine,UVA_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
17.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Internal Medicine,UVA_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,Beth Israel Deaconess Medical Center,"Boston, MA",Internal Medicine,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
24.0,Yale-New Haven Medical Center,"New Haven, CT",Internal Medicine,UVA_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
24.0,Yale-New Haven Medical Center,"New Haven, CT",Internal Medicine,UVA_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
24.0,Yale-New Haven Medical Center,"New Haven, CT",Internal Medicine,UVA_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
26.0,UPMC Medical Education,"Pittsburgh, PA",Internal Medicine,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
26.0,UPMC Medical Education,"Pittsburgh, PA",Internal Medicine,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
26.0,UPMC Medical Education,"Pittsburgh, PA",Internal Medicine,UVA_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
35.0,University of Virginia Medical Center,"Charlottesville, VA",Internal Medicine,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
35.0,University of Virginia Medical Center,"Charlottesville, VA",Internal Medicine,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
35.0,University of Virginia Medical Center,"Charlottesville, VA",Internal Medicine,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
37.0,Boston University Medical Center,"Boston, MA",Internal Medicine,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
37.0,Boston University Medical Center,"Boston, MA",Internal Medicine,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
38.0,University of California (San Diego) Medical Center,"San Diego, CA",Internal Medicine,UVA_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
40.0,Case Western Reserve University/University Hospitals Cleveland Medical Center,"Cleveland, OH",Internal Medicine,UVA_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
59.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Internal Medicine,UVA_match_list.csv,Winston Salem,NC,,,,,South Atlantic
63.0,Montefiore Medical Center/Albert Einstein College of Medicine (Moses and Weiler Campuses),"Bronx, NY",Internal Medicine,UVA_match_list.csv,Bronx,NY,40.8501,-73.8662,1472654.0,13356.3,Middle Atlantic
63.0,Montefiore Medical Center/Albert Einstein College of Medicine (Moses and Weiler Campuses),"Bronx, NY",Internal Medicine,UVA_match_list.csv,Bronx,NY,40.8501,-73.8662,1472654.0,13356.3,Middle Atlantic
65.0,Johns Hopkins University/Bayview Medical Center,"Baltimore, MD",Internal Medicine,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
75.0,Rutgers Health/Robert Wood Johnson Medical School,"New Brunswick, NJ",Internal Medicine,UVA_match_list.csv,New Brunswick,NJ,40.487,-74.445,55744.0,4113.1,Middle Atlantic
84.0,George Washington University,"Washington, DC",Internal Medicine,UVA_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
133.0,Family Health Center at NYU Langone,"Brooklyn, NY",Internal Medicine,UVA_match_list.csv,Brooklyn,NY,40.6501,-73.9496,2736074.0,15200.5,Middle Atlantic
166.0,Carilion Clinic-Virginia Tech Carilion School of Medicine,"Roanoke, VA",Internal Medicine,UVA_match_list.csv,Roanoke,VA,37.2785,-79.9581,214019.0,896.0,South Atlantic
375.0,Bayhealth Medical Center,"Dover, DE",Internal Medicine,UVA_match_list.csv,Dover,DE,39.161,-75.5202,128045.0,640.2,South Atlantic
2.0,University of Virginia Medical Center,"Charlottesville, VA",Interventional Radiology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
,Penn State Milton S Hershey Medical Center,"Hershey, PA",Medicine/Pediatrics,UVA_match_list.csv,Hershey,PA,40.2806,-76.6458,14334.0,387.1,Middle Atlantic
,University of Maryland,"Baltimore, MD",Medicine/Pediatrics,UVA_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
15.0,Baylor College of Medicine,"Houston, TX",Neurological Surgery,UVA_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,West South Central
88.0,University of Illinois College of Medicine at Chicago,"Chicago, IL",Neurological Surgery,UVA_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
102.0,University of Connecticut School of Medicine,"Farmington, CT",Neurological Surgery,UVA_match_list.csv,Farmington,CT,,,,,New England
2.0,Mass General Brigham/Brigham and Women's Hospital/Massachusetts General Hospital,"Boston, MA",Obstetrics and Gynecology,UVA_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
12.0,University of Michigan,"Ann Arbor, MI",Obstetrics and Gynecology,UVA_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,East North Central
18.0,Cleveland Clinic Foundation,"Cleveland, OH",Obstetrics and Gynecology,UVA_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
22.0,Montefiore Medical Center/Albert Einstein College of Medicine,"Bronx, NY",Obstetrics and Gynecology,UVA_match_list.csv,Bronx,NY,40.8501,-73.8662,1472654.0,13356.3,Middle Atlantic
50.0,University of Virginia Medical Center,"Charlottesville, VA",Obstetrics and Gynecology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
50.0,University of Virginia Medical Center,"Charlottesville, VA",Obstetrics and Gynecology,UVA_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
104.0,University of Rochester,"Rochester, NY",Obstetrics and Gynecology,UVA_match_list.csv,Rochester,NY,43.168,-77.6162,694707.0,2264.3,Middle Atlantic
117.0,Jersey Shore University Medical Center,"Neptune, NJ",Obstetrics and Gynecology,UVA_match_list.csv,Neptune,NJ,,,,,Middle Atlantic
136.0,Saint Joseph Hospital,"Denver, CO",Obstetrics and Gynecology,UVA_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
160.0,Albert Einstein Healthcare Network,"Philadelphia, PA",Obstetrics and Gynecology,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
15.0,Sidney Kimmel Medical College at Thomas Jefferson University/TJUH,"Philadelphia, PA",Orthopaedic Surgery,UVA_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
