Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,Year,School,geographic US location
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
51.0,Tufts Medical Center,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Columbia,New England
34.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Interventional Radiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
,Yale-New Haven Medical Center,"New Haven, CT",Medicine/Pediatrics,Columbia_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,,Columbia,New England
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurological Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
28.0,Rush University Medical Center,"Chicago, IL",Neurological Surgery,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,,Columbia,East North Central
34.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Neurological Surgery,Columbia_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,,Columbia,East North Central
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
96.0,Rutgers Health/Robert Wood Johnson Medical School,"New Brunswick, NJ",Neurology,Columbia_match_list.csv,New Brunswick,NJ,40.487,-74.445,55744.0,4113.1,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
15.0,Ohio State University/Mt Carmel Hospital,"Columbus, OH",Obstetrics and Gynecology,Columbia_match_list.csv,Columbus,OH,39.9862,-82.9855,1578153.0,1585.7,,Columbia,East North Central
17.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
38.0,University of Chicago,"Chicago, IL",Obstetrics and Gynecology,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,,Columbia,East North Central
79.0,UMass Chan Medical School,"Worcester, MA",Obstetrics and Gynecology,Columbia_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,,Columbia,New England
89.0,Maine Medical Center,"Portland, ME",Obstetrics and Gynecology,Columbia_match_list.csv,Portland,ME,43.6773,-70.2715,213660.0,1228.0,,Columbia,New England
87.0,SUNY HSC Brooklyn,"Brooklyn, NY",Ophthalmology,Columbia_match_list.csv,Brooklyn,NY,40.6501,-73.9496,2736074.0,15200.5,,Columbia,Middle Atlantic
107.0,NYMC-Westchester Med Ctr-NY,"New York, NY",Ophthalmology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
1.0,Hospital for Special Surgery/Cornell Medical Center,"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
1.0,Hospital for Special Surgery/Cornell Medical Center,"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
2.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Orthopaedic Surgery,Columbia_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,,Columbia,West North Central
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Orthopaedic Surgery,Columbia_match_list.csv,Saint Louis,MO,,,,,,Columbia,West North Central
19.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
33.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Orthopaedic Surgery,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,,Columbia,Pacific West
36.0,Johns Hopkins University,"Baltimore, MD",Orthopaedic Surgery,Columbia_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,,Columbia,South Atlantic
49.0,Cedars-Sinai Medical Center,"Los Angeles, CA",Orthopaedic Surgery,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,,Columbia,Pacific West
106.0,UMass Chan Medical School,"Worcester, MA",Orthopaedic Surgery,Columbia_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,,Columbia,New England
7.0,University of California (San Francisco),"San Francisco, CA",Otolaryngology,Columbia_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,,Columbia,Pacific West
9.0,University of Pennsylvania Health System,"Philadelphia, PA",Otolaryngology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
9.0,University of Pennsylvania Health System,"Philadelphia, PA",Otolaryngology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
12.0,University of Washington,"Seattle, WA",Otolaryngology,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,,Columbia,Pacific West
15.0,Medical University of South Carolina,"Charleston, SC",Otolaryngology,Columbia_match_list.csv,Charleston,SC,32.8168,-79.9687,726389.0,510.1,,Columbia,South Atlantic
18.0,University of Miami/Jackson Health System,"Miami, FL",Otolaryngology,Columbia_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,,Columbia,South Atlantic
30.0,Boston University Medical Center,"Boston, MA",Otolaryngology,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Columbia,New England
27.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pathology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
5.0,University of Washington,"Seattle, WA",Pediatrics,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,,Columbia,Pacific West
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
29.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Pediatrics,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Columbia,New England
31.0,University of California (San Diego) Medical Center,"San Diego, CA",Pediatrics,Columbia_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,,Columbia,Pacific West
5.0,University of Washington,"Seattle, WA",Plastic Surgery,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,,Columbia,Pacific West
23.0,University of Florida,"Gainesville, FL",Plastic Surgery,Columbia_match_list.csv,Gainesville,FL,29.6804,-82.3459,219946.0,866.6,,Columbia,South Atlantic
60.0,Zucker School of Medicine at Hofstra/Northwell,"New Hyde Park, NY",Plastic Surgery,Columbia_match_list.csv,New Hyde Park,NY,40.7323,-73.6858,10208.0,4649.1,,Columbia,Middle Atlantic
2.0,University of Washington,"Seattle, WA",PM&R,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,,Columbia,Pacific West
1.0,Mass General Brigham/Massachusetts General Hospital/McLean Hospital,"Boston, MA",Psychiatry,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Columbia,New England
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
5.0,NYU Grossman School of Medicine,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
10.0,Johns Hopkins University,"Baltimore, MD",Psychiatry,Columbia_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,,Columbia,South Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
18.0,University of Southern California/Los Angeles General Medical Center (USC/LA General),"Los Angeles, CA",Psychiatry,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,,Columbia,Pacific West
28.0,Beth Israel Deaconess Medical Center,"Boston, MA",Psychiatry,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Columbia,New England
33.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Psychiatry,Columbia_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,,Columbia,West North Central
42.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
42.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
,ISMMS Mount Sinai Hospital-NY,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
,ISMMS Mount Sinai Hospital-NY,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
27.0,University of North Carolina Hospitals,"Chapel Hill, NC",Radiation Oncology,Columbia_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,,Columbia,South Atlantic
35.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Radiation Oncology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
35.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Radiation Oncology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
13.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Thoracic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
25.0,University of Pennsylvania Health System,"Philadelphia, PA",Thoracic Surgery,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
,Thomas Jefferson Univ,"Philadelphia, PA",Urology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,,Columbia,Middle Atlantic
,NYU Grossman School Of Medicine,"New York, NY",Urology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
,NYP Hosp-Columbia Univ Med Ctr,"New York, NY",Urology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,,Columbia,Middle Atlantic
7.0,University of Michigan,"Ann Arbor, MI",Anesthesiology,Western Michigan_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,,Western Michigan,East North Central
37.0,Baylor College of Medicine,"Houston, TX",Anesthesiology,Western Michigan_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,,Western Michigan,West South Central
42.0,University of Colorado,"Aurora, CO",Anesthesiology,Western Michigan_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,,Western Michigan,Mountain West
63.0,West Virginia University,"Morgantown, WV",Anesthesiology,Western Michigan_match_list.csv,Morgantown,WV,39.6383,-79.9464,80626.0,1148.2,,Western Michigan,South Atlantic
63.0,West Virginia University,"Morgantown, WV",Anesthesiology,Western Michigan_match_list.csv,Morgantown,WV,39.6383,-79.9464,80626.0,1148.2,,Western Michigan,South Atlantic
105.0,University of Tennessee Medical Center at Knoxville,"Knoxville, TN",Anesthesiology,Western Michigan_match_list.csv,Knoxville,TN,35.9692,-83.9496,618226.0,757.6,,Western Michigan,East South Central
110.0,The MetroHealth System/Case Western Reserve University,"Cleveland, OH",Anesthesiology,Western Michigan_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,,Western Michigan,East North Central
144.0,McLaren Health Care/Greater Lansing/MSU,"Lansing, MI",Anesthesiology,Western Michigan_match_list.csv,Lansing,MI,42.7142,-84.5601,318001.0,1108.9,,Western Michigan,East North Central
50.0,Henry Ford Health/Henry Ford Hospital,"Detroit, MI",Diagnostic Radiology,Western Michigan_match_list.csv,Detroit,MI,42.3834,-83.1024,3716929.0,1771.8,,Western Michigan,East North Central
83.0,UMass Chan Medical School,"Worcester, MA",Diagnostic Radiology,Western Michigan_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,,Western Michigan,New England
121.0,Texas A&M College of Medicine-Scott and White Medical Center (Temple),"Temple, TX",Diagnostic Radiology,Western Michigan_match_list.csv,Temple,TX,31.1068,-97.3891,123932.0,457.1,,Western Michigan,West South Central
6.0,Carolinas Medical Center,"Charlotte, NC",Emergency Medicine,Western Michigan_match_list.csv,Charlotte,NC,35.2083,-80.8303,1436613.0,1101.2,,Western Michigan,South Atlantic
15.0,Vanderbilt University Medical Center,"Nashville, TN",Emergency Medicine,Western Michigan_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,,Western Michigan,East South Central
30.0,Boston University Medical Center,"Boston, MA",Emergency Medicine,Western Michigan_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,,Western Michigan,New England
38.0,Detroit Medical Center/Wayne State University (Detroit Receiving Hospital),"Detroit, MI",Emergency Medicine,Western Michigan_match_list.csv,Detroit,MI,42.3834,-83.1024,3716929.0,1771.8,,Western Michigan,East North Central
68.0,Corewell Health William Beaumont University Hospital (Royal Oak),"Royal Oak, MI",Emergency Medicine,Western Michigan_match_list.csv,Royal Oak,MI,42.5084,-83.1539,57880.0,1895.1,,Western Michigan,East North Central
68.0,Corewell Health William Beaumont University Hospital (Royal Oak),"Royal Oak, MI",Emergency Medicine,Western Michigan_match_list.csv,Royal Oak,MI,42.5084,-83.1539,57880.0,1895.1,,Western Michigan,East North Central
96.0,Western Michigan University Homer Stryker MD School of Medicine,"Kalamazoo, MI",Emergency Medicine,Western Michigan_match_list.csv,Kalamazoo,MI,42.2749,-85.5882,204408.0,1143.5,,Western Michigan,East North Central
102.0,Corewell Health â Grand Rapids/Michigan State University,"Grand Rapids, MI",Emergency Medicine,Western Michigan_match_list.csv,Grand Rapids,MI,42.9619,-85.6562,611480.0,1705.4,,Western Michigan,East North Central
157.0,University of California (Irvine),"Orange, CA",Emergency Medicine,Western Michigan_match_list.csv,Orange,CA,33.8038,-117.8218,138723.0,2086.8,,Western Michigan,Pacific West
223.0,Corewell Health Lakeland,"Saint Joseph, MI",Emergency Medicine,Western Michigan_match_list.csv,Saint Joseph,MI,,,,,,Western Michigan,East North Central
17.0,University of Michigan,"Ann Arbor, MI",Family Medicine,Western Michigan_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,,Western Michigan,East North Central
98.0,University of Illinois College of Medicine at Chicago,"Chicago, IL",Family Medicine,Western Michigan_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,,Western Michigan,East North Central
172.0,University of Utah Health,"Salt Lake City, UT",Family Medicine,Western Michigan_match_list.csv,Salt Lake City,UT,40.7776,-111.9311,1169033.0,709.9,,Western Michigan,Mountain West
13.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",General Surgery,Western Michigan_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,,Western Michigan,West North Central
25.0,University of Southern California/Los Angeles General Medical Center (USC/LA General),"Los Angeles, CA",General Surgery,Western Michigan_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,,Western Michigan,Pacific West
39.0,University of California Davis Health,"Sacramento, CA",General Surgery,Western Michigan_match_list.csv,Sacramento,CA,38.5677,-121.4685,1962998.0,2054.1,,Western Michigan,Pacific West
132.0,Detroit Medical Center/Wayne State University,"Detroit, MI",General Surgery,Western Michigan_match_list.csv,Detroit,MI,42.3834,-83.1024,3716929.0,1771.8,,Western Michigan,East North Central
